Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average oxygen saturation (%),Max oxygen saturation (%),Min oxygen saturation (%),Average supplemental oxygen flow rate (L/min),Max supplemental oxygen flow rate (L/min),Min supplemental oxygen flow rate (L/min),Oxygen therapy administration mode,Oxygen saturation system,Oxygen saturation measurement method,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Hiking duration (ms),Tennis duration (ms),Weight lifting duration (ms),Other duration (ms)
2022-04-16,105,1824.989949393741,5706.625618219376,40.0,40,,,,,,,,,,,,,,,,,0.5350670324765863,1.5289448499679565,0.24764251708984375,8702,,,,,,3146577,,,,,
2022-04-17,141,1899.7740466104287,7970.274404346943,54.0,54,,,,,,,,,,,,,,,,,0.5038033201013022,1.5779893398284912,0.2520143389701843,11996,,,,,,4365884,,,,,
2022-04-18,209,1469.100288563081,10096.864636659622,75.0,72,90.77397260273973,147.0,71.0,,,,,,,,,,,,,,0.6385442536934984,2.1442055702209473,0.24280472099781036,14891,74.5,74.5,74.5,,,4652677,,,,,4430000
2022-04-19,,1616.9999848142827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,18,1771.1885146450275,,,,124.14285714285714,157.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112000
2022-04-21,58,850.2146814853356,,33.263999938964844,1,109.09482758620689,138.0,86.0,,,,,,,,,,,,,,,,,,75.5,75.5,75.5,,,,,,,,3539000
2022-04-23,,1627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,57,2173.921922012099,,,,125.6842105263158,157.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509000
2022-04-25,10,1676.157238990258,,,,98.55,118.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,682000
2022-04-26,48,1996.9218878642105,,,,114.67777777777778,136.0,86.0,,,,,,,,,,,,,,,,,,75.05000305175781,75.05000305175781,75.05000305175781,,,,,,,,2969000
2022-04-27,24,1815.2048103199863,,,,129.6304347826087,168.0,82.0,,,,,,,,,,,,,,,,,,74.44999694824219,74.44999694824219,74.44999694824219,,,,,,,,1492000
2022-04-28,34,542.5907859171832,,10.163999557495117,1,98.58064516129032,126.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064000
2022-05-01,,1616.4998604492578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,,1616.4998604492578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,36,1731.6837831650437,,,,94.68055555555556,118.0,71.0,,,,,,,,,,,,,,,,,,75.44999694824219,75.44999694824219,75.44999694824219,,,,,,,,2240000
2022-05-04,55,2178.3623650362397,,,,126.78181818181818,151.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407000
2022-05-05,14,1704.88451435045,,,,103.92307692307692,132.0,86.0,,,,,,,,,,,,,,,,,,75.25,75.25,75.25,,,,,,,,915000
2022-05-06,61,918.522565274601,,40.65599822998047,1,113.0,157.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3709000
2022-05-07,,1624.5000273205344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08,,1624.5000273205344,,,,,,,,,,,,,,,,,,,,,,,,74.9000015258789,74.9000015258789,74.9000015258789,,,,,,,,
2022-05-09,43,1844.4732490260694,,23.100000381469727,1,106.48837209302326,157.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636000
2022-05-10,41,1844.2649095164647,,,,105.6951219512195,126.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491000
2022-05-11,50,1996.8163776799645,,,,116.48,164.0,90.0,,,,,,,,,,,,,,,,,,74.8499984741211,74.8499984741211,74.8499984741211,,,,,,,,3029000
2022-05-12,54,2032.3808800447753,,40.194000244140625,1,114.3425925925926,147.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3312000
2022-05-13,47,767.2206472978908,,29.56800079345703,1,115.25,166.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890000
2022-05-15,,1620.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,38,1934.9864817957682,,28.643999099731445,1,116.48684210526316,141.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320000
2022-05-17,33,1747.8630227503515,,,,99.86363636363636,149.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060000
2022-05-18,52,1994.950390546992,,,,113.24038461538461,143.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175000
2022-05-19,84,2270.801034019592,,39.27000045776367,1,102.15280075632238,176.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209000
2022-05-20,65,1989.146066122956,,,,107.63846153846154,141.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911000
2022-05-21,12,1737.4518610707005,,,,113.72222222222223,132.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,749000
2022-05-22,35,678.3679369517415,,,,95.7,109.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123000
2022-05-23,,1620.4998599840026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,59,2162.1478739345885,,,,123.33898305084746,149.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591000
2022-05-25,41,751.7069452848685,,24.947999954223633,1,110.21951219512195,139.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518000
2022-05-29,,1213.9308043981482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-30,,1620.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,54,2039.855703735427,,,,115.93518518518519,145.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340000
2022-06-01,51,1905.7756139018725,,24.947999954223633,1,105.8529411764706,138.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131000
2022-06-02,56,1907.7115852666798,,29.106000900268555,1,105.45535714285714,145.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401000
2022-06-03,20,1687.9990093632296,,,,96.975,122.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253000
2022-06-04,28,1723.6585846486812,,,,98.03571428571429,122.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751000
2022-06-05,,1620.4999548688386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,62,1827.9621790188442,4277.025557041168,34.0,34,,,,,,,,,,,,,,,,,0.5168519647333079,1.6712130308151245,0.2636216878890991,6010,,,,,,3443212,,,,,
2022-06-07,103,2079.951107210664,4061.0291872620583,65.25799942016602,39,107.0340909090909,157.0,73.0,,,,,,,,,,,,,,0.4844475257753537,1.5420173406600952,0.2520143389701843,5906,75.5999984741211,75.5999984741211,75.5999984741211,,,2895397,,,,,2718000
2022-06-08,134,1955.088214385353,5399.413533210754,41.08199977874756,37,90.875,107.0,74.0,,,,,,,,,,,,,,0.4679999667679233,1.616592288017273,0.2512654960155487,8180,,,,,,4634632,,,,,1774000
2022-06-09,160,2325.184652078173,6427.664231657982,41.0,41,117.25,164.0,76.0,,,,,,,,,,,,,,0.608778443330976,1.6385265588760376,0.2615191638469696,9693,,,,,,5145142,,,,,3102000
2022-06-10,175,2299.791358454922,7043.648092329502,41.0,41,104.63,134.0,80.0,,,,,,,,,,,,,,0.4871064222606804,1.5447078943252563,0.24397151172161102,10648,,,,,,5508881,486888,,,,3053000
2022-06-11,170,2125.6559569324986,9713.96086704731,75.0,75,,,,,,,,,,,,,,,,,0.4718277664173972,1.7142490148544312,0.24828995764255524,14614,,,,,,8163995,,,,,
2022-06-12,74,1890.118406452405,4989.6654534339905,43.0,43,,,,,,,,,,,,,,,,,0.5701800070150926,1.5464726686477661,0.23924070596694946,7351,,,,,,4300029,,,,,
2022-06-13,147,2125.7037346376014,5039.028882563114,25.0,25,107.82558139534883,139.0,80.0,,,,,,,,,,,,,,0.6190367320117665,1.5777511596679688,0.2520143389701843,7774,77.0999984741211,77.0999984741211,77.0999984741211,,,3568454,,,,,2611000
2022-06-14,92,1961.6941181291136,4584.358376264572,37.0,37,100.30952380952381,128.0,84.0,,,,,,,,,,,,,,0.5514612094603414,1.742544412612915,0.2520143389701843,6752,,,,,,3614938,,,,,1302000
2022-06-15,116,1987.8066161264396,5988.192737817764,36.0,36,,,,,,,,,,,,,,,,,0.5463066029954484,1.4944134950637817,0.2510583996772766,9096,,,,,,5528662,,,,,
2022-06-16,141,2338.8306836137385,5300.419393062592,30.0,30,121.08888888888889,160.0,82.0,,,,,,,,,,,,,,0.6066297592979686,1.6152498722076416,0.2510583996772766,8263,,,,,,5073179,,,,,2817000
2022-06-17,155,2083.00701527591,7022.403505490286,52.0,52,96.28205128205128,115.0,82.0,,,,,,,,,,,,,,0.4463519891969264,1.5655770301818848,0.251278281211853,10518,75.69999694824219,75.69999694824219,75.69999694824219,,,5234289,85165,,,,2413000
2022-06-18,127,2104.676335054288,7349.493802382486,44.0,44,,,,,,,,,,,,,,,,,0.4349974855729955,2.078364372253418,0.24296288192272186,11217,,,,,,6798592,436523,,,,
2022-06-19,17,1679.160635178634,1096.5336608886719,9.0,9,,,,,,,,,,,,,,,,,0.3364296632344066,1.4716755151748657,0.2510583996772766,1700,,,,,,821615,,,,,
2022-06-20,87,1914.1139250785593,4939.509858369827,35.0,35,,,,,,,,,,,,,,,,,0.5710591694714258,1.4693704843521118,0.2510583996772766,7450,,,,,,4670066,,,,,
2022-06-21,114,2140.080999736327,3547.7552733421326,18.0,18,110.79166666666667,151.0,82.0,,,,,,,,,,,,,,0.5117166331952413,1.7570205926895142,0.2615191638469696,5517,,,,,,2984225,,,,,2976000
2022-06-22,107,1966.7635993044753,4872.718556880951,26.30999994277954,25,92.9375,97.0,86.0,,,,,,,,,,,,,,0.4521669259628531,1.5117939710617065,0.2510583996772766,7485,,,,,,5207506,,,,,592000
2022-06-23,162,2310.6573395322444,7524.402267456055,56.0,56,116.1046511627907,166.0,80.0,,,,,,,,,,,,,,0.6346962202396103,1.5612844228744507,0.22906039655208588,11326,,,,,,5990287,,,,,2655000
2022-06-24,126,2123.758659113778,6819.011375546455,52.0,51,114.02083333333333,143.0,94.0,,,,,,,,,,,,,,0.416193763742827,2.4228873252868652,0.2510583996772766,10143,,,,,,5069698,,,,,1472000
2022-06-25,111,1925.3622109137455,6556.353428840637,46.0,46,,,,,,,,,,,,,,,,,0.5084893521769488,1.62400221824646,0.24059262871742249,9994,,,,,,4854310,,,,,
2022-06-26,161,2102.1484695262006,7613.093561351299,52.0,52,102.88888888888889,117.0,86.0,,,,,,,,,,,,,,0.5670340384565837,1.6050492525100708,0.2510583996772766,11694,,,,425206,,6435285,,,,,609000
2022-06-27,89,1934.8303943838748,5173.503284275532,36.0,36,,,,,,,,,,,,,,,,,0.44509051425177104,1.5619449615478516,0.2572847902774811,7716,,,,,,4814462,85708,,,,
2022-06-28,109,1914.8102628411095,5926.495034337044,41.0,40,,,,,,,,,,,,,,,,,0.5126129241035514,2.347806930541992,0.2537471652030945,8798,,,,,,4681471,,,,,
2022-06-29,165,2199.439153291447,7405.68199723959,50.0,49,102.29268292682927,141.0,74.0,,,,,,,,,,,,,,0.6076679320505814,2.1935927867889404,0.2510583996772766,11137,,,,,,6168019,,,,,2492000
2022-06-30,161,2041.9615781240939,7235.584261417389,51.0,51,91.19444444444444,139.0,61.0,,,,,,,,,,,,,,0.558076424355256,1.5745567083358765,0.24549871683120728,11001,,,,,,4611626,,,,,3268000
2022-07-01,111,1984.8123006705366,6161.903571367264,43.0,43,,,,,,,,,,,,,,,,,0.5424599901255064,1.5056089162826538,0.24214300513267517,9292,,,,,,5828082,,,,,
2022-07-02,184,2224.0873601015946,10710.078937649727,79.0,79,,,,,,,,,,,,,,,,,0.5799923147731355,1.583017349243164,0.24585045874118805,15967,,,,,,9747320,,,,,
2022-07-03,190,2052.582343235589,9058.30868768692,40.0,40,,,,,,,,,,,,,,,,,0.6199923908477651,2.587108612060547,0.2520143389701843,13941,,,,,,6938129,,,,,
2022-07-04,200,1800.7293608860232,9811.29672217369,48.0,48,,,,,,,,,,,,,,,,,0.5147805263092988,1.8085975646972656,0.2506907284259796,15034,,,,,,2812866,,,,,
2022-07-05,149,2001.4891546037977,8017.972502410412,57.0,55,,,,,,,,,,,,,,,,,0.5303259519004214,2.3365256786346436,0.2510583996772766,11967,,,,,,6101241,,,,,
2022-07-06,99,2101.2289221976494,2676.140773653984,18.0,18,109.21311475409836,138.0,73.0,,,,,,,,,,,,,,0.5240552712222507,1.5362712144851685,0.2719799280166626,4040,,,,,,1218714,,,,,3722000
2022-07-07,120,1967.4003634079586,5282.470650351915,31.0,31,98.63461538461539,111.0,88.0,,,,,,,,,,,,,,0.4902551211823275,1.5376240015029907,0.2615191638469696,8057,,,,,,3892489,,,,,1657000
2022-07-08,151,1916.8699955229167,7967.02427979621,49.0,49,,,,,,,,,,,,,,,,,0.5566477600430564,1.4979501962661743,0.3033622205257416,12128,,,,,,4715209,,,,,
2022-07-09,145,1916.1411118574404,10308.549277544022,103.0,103,,,,,,,,,,,,,,,,,0.6156753334930377,1.572150468826294,0.282440721988678,14865,,,,,,4703272,,,,,
2022-07-10,76,1661.9969562856668,4138.249540448189,26.0,26,,,,,,,,,,,,,,,,,0.44237733724926526,1.6449060440063477,0.2520143389701843,6269,,,,,,540479,,,,,
2022-07-11,112,1959.5425252436723,6731.114128112793,57.0,57,,,,,,,,,,,,,,,,,0.602124276196102,1.5053424835205078,0.2510583996772766,9915,,,,,,5414170,,,,,
2022-07-12,109,1838.5929262453408,4582.960270404816,17.0,17,,,,,,,,,,,,,,,,,0.47605713033851266,1.5439374446868896,0.2510583996772766,7109,,,,,,3433060,,,,,
2022-07-13,183,2439.997270507419,5867.95247900486,36.0,35,112.99193548387096,139.0,90.0,,,,,,,,,,,,,,0.5592982662378612,1.9211690425872803,0.2551969885826111,9100,,,,,,5876004,,,,,3752000
2022-07-14,126,1781.5112924153684,5032.8535623550415,13.0,13,,,,,,,,,,,,,,,,,0.45500683104852463,1.5853729248046875,0.24821461737155914,8006,,,,,,2498083,,,,,
2022-07-15,81,1738.4215516952474,3316.5014266967773,13.0,13,,,,,,,,,,,,,,,,,0.4586918142130389,3.960608959197998,0.2510583996772766,5219,,,,,,1792287,,,,,
2022-07-16,141,1769.6623352283882,7922.334112644196,60.0,60,,,,,,,,,,,,,,,,,0.47735165782202466,1.4792793989181519,0.2510583996772766,11955,,,,,,2304000,,,,,
2022-07-17,111,1731.9986469768091,6522.701024055481,46.0,45,,,,,,,,,,,,,,,,,0.5183795440587582,1.7207555770874023,0.253897100687027,9801,,,,,,1687084,,,,,
2022-07-18,179,2154.2162967053887,6493.306454360485,44.0,44,106.68103448275862,132.0,76.0,,,,,,,,,,,,,,0.5298113972044657,1.5865721702575684,0.250334769487381,9721,,,,,,3374789,,,,,3544000
2022-07-19,136,2106.3803937369644,6593.980802536011,46.0,45,101.78,128.0,84.0,,,,,,,,,,,,,,0.5673493751544398,1.7032636404037476,0.2442338615655899,9872,,,,,,6014115,,,,,1580000
2022-07-20,105,1881.0340660570657,5093.484038591385,34.0,34,,,,,,,,,,,,,,,,,0.4595490984890154,1.486391544342041,0.2615191638469696,7636,,,,,,4128229,,,,,
2022-07-21,50,1670.0614637112537,2327.962613582611,9.0,9,,,,,,,,,,,,,,,,,0.44567010354012354,1.5253487825393677,0.24770204722881317,3717,,,,,,672573,,,,,
2022-07-22,67,650.848229864531,2651.278477013111,19.0,19,94.82608695652173,118.0,76.0,,,,,,,,,,,,,,0.6878704678552381,1.5414320230484009,0.25083544850349426,3851,,,,,,888990,,,,,1396000
2022-07-24,,1628.9998993562758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,,1628.9998993562758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26,24,1774.039217935453,,,,106.60416666666667,132.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483000
2022-07-27,16,1643.976059989915,,,,90.09375,103.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009000
2022-07-28,56,874.2833069700289,,39.27000045776367,1,113.66964285714286,149.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400000
2022-08-03,,1151.6125000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,,1629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-05,30,647.3875,,15.708000183105469,1,105.87931034482759,174.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812000
2022-08-07,,1629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,72,2005.5695308160298,,33.72600173950195,1,105.07638888888889,134.0,74.0,,,,,,,,,,,,,,,,,,76.0,76.0,76.0,,,,,,,,4372000
2022-08-09,33,1733.7114721164219,,,,105.8030303030303,153.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036000
2022-08-10,65,929.9000126925482,,41.11800003051758,1,111.3,143.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951000
2022-08-11,,1067.108888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12,,1632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,36,702.8911111111112,,9.70199966430664,1,95.59722222222223,124.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196000
2022-08-15,,1632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-16,61,869.2455555555555,,,,108.71311475409836,141.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3726000
2022-08-17,,1631.9999701306288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,51,761.0655479405943,,24.486000061035156,1,105.46078431372548,134.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3164000
2022-08-19,,1631.9998105040454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,18,760.397706554495,,15.708000183105469,1,115.58333333333333,170.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143000
2022-08-21,,1631.999895212155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,60,1968.4814357048506,,,,105.875,141.0,76.0,,,,,,,,,,,,,,,,,,75.80000305175781,75.80000305175781,75.80000305175781,,,,,,,,3661000
2022-08-23,35,1732.8159847576878,,,,95.38235294117646,107.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130000
2022-08-24,29,1706.1171323322426,,,,93.01724137931035,105.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796000
2022-08-25,47,783.0792845142834,,24.02400016784668,1,105.58510638297872,134.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2871000
2022-08-27,,1629.9998736146008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28,,1629.9998736146008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,37,1830.4766612081717,,,,101.3125,160.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2307000
2022-08-30,57,1925.875540949892,,26.333999633789062,1,103.99122807017544,130.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505000
2022-08-31,53,1917.8562196585572,,,,105.4245283018868,141.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294000
2022-09-01,39,993.6001148183552,,,,92.09787149393276,126.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507000
2022-09-02,,1629.9998946187468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,56,2042.2148948561298,,39.731998443603516,1,114.85714285714286,151.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381000
2022-09-04,18,1630.000019401774,,,,73.36111111111111,86.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000
2022-09-05,66,2068.1030713295627,,41.58000183105469,1,110.50757575757575,139.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023000
2022-09-06,50,1886.8744527845129,,25.871999740600586,1,107.85,153.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028000
2022-09-07,32,1731.2684965725346,,,,96.765625,143.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000
2022-09-08,53,793.3668981481482,,28.18199920654297,1,106.68867924528301,138.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3209000
2022-09-10,,680.4872685185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-11,,1630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12,21,1790.380208333333,,,,112.07142857142857,128.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305000
2022-09-13,,1630.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-14,59,898.1607638888888,,38.80799865722656,1,113.36440677966101,155.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644000
2022-09-20,,1630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-21,45,1868.741898148148,,21.714000701904297,1,104.61111111111111,134.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2770000
2022-09-22,46,736.3476851851851,,24.486000061035156,1,106.63333333333334,138.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795000
2022-10-08,,1152.5403056712964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,,1630.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,37,2009.6465277777777,,40.194000244140625,1,129.75675675675674,162.0,88.0,,,,,,,,,,,,,,,,,,75.80000305175781,75.80000305175781,75.80000305175781,,,,,,,,2298000
2022-10-11,53,883.3243055555555,,36.959999084472656,1,111.91509433962264,147.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3236000
2022-10-14,,622.1921390033982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,,1630.0000245571136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,23,1787.6257186042103,,,,116.26086956521739,174.0,73.0,,,,,,,,,,,,,,,,,,76.05000305175781,76.05000305175781,76.05000305175781,,,,,,,,1398000
2022-10-17,25,1776.418542629966,,,,107.86,145.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568000
2022-10-18,35,1897.570857266287,,27.719999313354492,1,116.18571428571428,155.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196000
2022-10-19,23,1786.3428482145125,,14.321999549865723,1,110.26086956521739,132.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466000
2022-10-20,17,544.4203770508147,,7.854000091552734,1,101.3529411764706,132.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086000
2022-10-22,,1630.0000245571136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,19,1777.9460890246046,,13.39799976348877,1,114.52631578947368,139.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222000
2022-10-24,40,1708.9323103019346,,43.42799949645996,2,113.7375496843582,180.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481000
2022-10-26,,1630.0000245571136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,26,1884.1168064992435,,,,124.38461538461539,155.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637000
2022-10-28,18,1865.6817371989016,,24.947999954223633,1,145.55555555555554,185.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130000
2022-10-29,,1630.0000245571136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,15,1752.9754882579268,,,,96.16666666666667,118.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004000
2022-10-31,9,1666.967187670403,,,,95.38888888888889,113.0,82.0,,,,,,,,,,,,,,,,,,77.25,77.25,77.25,,,,,,,,599000
2022-11-01,45,2002.0537442332507,,35.11199951171875,1,119.02222222222223,174.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2808000
2022-11-02,65,2071.629302489915,,,,110.11538461538461,143.0,90.0,,,,,,,,,,,,,,,,,,76.0999984741211,76.0999984741211,76.0999984741211,,,,,,,,3939000
2022-11-03,25,580.6368344741646,,9.70199966430664,1,97.78,120.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559000
2022-11-04,,1632.9999787807465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,36,774.2496562013499,,9.70199966430664,1,93.45833333333333,118.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244000
2022-11-06,,1632.9999787807465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,,1632.9999787807465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,34,1840.0461251202473,,19.865999221801758,1,107.72058823529412,136.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061000
2022-11-09,57,2000.490975002343,,,,110.28947368421052,141.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466000
2022-11-10,32,1877.4086829599187,,,,116.578125,166.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936000
2022-11-11,63,2078.1575954680034,,,,113.34920634920636,159.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854000
2022-11-12,44,1919.006530369283,,,,111.92045454545455,164.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698000
2022-11-13,,1632.9999787807465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,15,1702.6476294821805,,,,101.76666666666667,145.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,971000
2022-11-15,,1632.9999787807465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,46,1839.9841808585243,,19.40399932861328,1,102.17391304347827,139.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805000
2022-11-17,29,1715.3932315452423,,8.315999984741211,1,96.39655172413794,126.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831000
2022-11-18,48,1856.5454667559102,,28.643999099731445,1,109.98958333333333,139.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923000
2022-11-19,,1632.9999787807465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,54,809.318013448591,,15.708000183105469,1,95.75,126.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333000
2022-11-22,,1632.9999787807465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,,563.7866275121017,,,,,,,,,,,,,,,,,,,,,,,,76.3499984741211,76.3499984741211,76.3499984741211,,,,,,,,
2022-11-24,,1635.4999787807465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
