,cycle_id,user_id_x,created_ts_x,updated_ts_x,cycle_start_ts,cycle_end_ts,timezone_offset,score_state_x,score_strain,score_kilojoule,score_avg_heart_rate,score_max_heart_rate,cycle_length_timedelta,cycle_length_hours,sleep_id,user_id_y,created_ts_y,updated_ts_y,score_state_y,user_calibrating,recovery_score,resting_heart_rate,hrv_rmssd_milli,spo2_percentage,skin_temp_celsius,total_strain,num_workouts,total_in_bed_time_hrs,avg_sleep_performance,total_light_sleep_time_hrs,total_rem_sleep_time_hrs,total_slow_wave_sleep_time_hrs,avg_respiratory_rate
45,655953475,12843267,2024-09-05 06:24:53.091000+00:00,2024-09-06 05:43:02.444000+00:00,2024-09-04 21:41:40.237000+00:00,2024-09-05 21:32:07.892000+00:00,+01:00,SCORED,13.73169,10483.675,70,171,0 days 23:50:27.655000,23.841015277777778,1215891918.0,12843267.0,2024-09-05 06:24:53.091000+00:00,2024-09-05 06:24:58.131000+00:00,SCORED,False,83.0,52.0,82.65988,94.57143,32.5,30.2602,6.0,858.7674166666667,93.0,494.27141666666665,161.81952777777778,145.79944444444445,14.658203
46,655066225,12843267,2024-09-04 05:31:51.364000+00:00,2024-09-05 06:24:58.234000+00:00,2024-09-03 21:46:57.202000+00:00,2024-09-04 21:41:40.237000+00:00,+01:00,SCORED,14.195509,9601.634,69,167,0 days 23:54:43.035000,23.911954166666668,1214136480.0,12843267.0,2024-09-04 05:31:51.364000+00:00,2024-09-04 05:31:56.188000+00:00,SCORED,False,56.0,52.0,70.209885,94.5,32.43,16.211399999999998,2.0,765.8169166666667,86.0,408.529,100.93777777777778,169.83325,14.589844
47,654341884,12843267,2024-09-03 07:25:17.286000+00:00,2024-09-04 05:42:29.943000+00:00,2024-09-02 22:38:21.121000+00:00,2024-09-03 21:46:57.202000+00:00,+01:00,SCORED,11.886762,9407.0205,69,166,0 days 23:08:36.081000,23.143355833333334,1212586194.0,12843267.0,2024-09-03 07:25:17.286000+00:00,2024-09-03 07:25:22.405000+00:00,SCORED,False,68.0,52.0,74.21606,97.57143,33.1,6.1518,1.0,856.3470833333333,100.0,420.54883333333333,241.13094444444445,149.00516666666667,14.1796875
48,653295736,12843267,2024-09-02 03:22:24.057000+00:00,2024-09-03 07:25:22.476000+00:00,2024-09-01 22:26:47.171000+00:00,2024-09-02 22:38:21.121000+00:00,+01:00,SCORED,11.113175,9164.689,67,170,1 days 00:11:33.950000,24.192763888888887,1210644953.0,12843267.0,2024-09-02 03:22:24.057000+00:00,2024-09-02 08:03:13.178000+00:00,SCORED,False,72.0,53.0,75.83026,95.0,32.59667,11.284500000000001,2.0,948.4698888888889,100.0,479.0566111111111,211.46130555555555,154.61258333333333,14.355469
49,652678514,12843267,2024-09-01 07:46:35.289000+00:00,2024-09-02 03:22:29.242000+00:00,2024-08-31 23:32:06.776000+00:00,2024-09-01 22:26:47.171000+00:00,+01:00,SCORED,8.000724,7832.5537,68,144,0 days 22:54:40.395000,22.911220833333335,1209350043.0,12843267.0,2024-09-01 07:46:35.289000+00:00,2024-09-01 07:46:40.677000+00:00,SCORED,False,63.0,51.0,73.43384,94.25,33.3,,,801.0730555555556,86.0,352.48411111111113,182.62369444444445,178.64566666666667,14.1796875
50,651923941,12843267,2024-08-31 08:52:56.342000+00:00,2024-09-01 07:46:40.453000+00:00,2024-08-31 00:41:16.848000+00:00,2024-08-31 23:32:06.776000+00:00,+01:00,SCORED,4.8948774,7276.1895,63,147,0 days 22:50:49.928000,22.847202222222222,1207838627.0,12843267.0,2024-08-31 08:52:56.342000+00:00,2024-08-31 08:53:01.877000+00:00,SCORED,False,42.0,55.0,64.68598,95.69231,34.38,,,809.8858611111111,89.0,381.32427777777775,207.4583888888889,183.45180555555555,14.790039
51,651012874,12843267,2024-08-30 06:28:35.816000+00:00,2024-08-31 08:53:01.466000+00:00,2024-08-29 22:36:45.213000+00:00,2024-08-31 00:41:16.848000+00:00,+01:00,SCORED,12.113928,10067.888,70,165,1 days 02:04:31.635000,26.075454166666667,1206115772.0,12843267.0,2024-08-30 06:28:35.816000+00:00,2024-08-30 06:28:40.651000+00:00,SCORED,False,45.0,54.0,69.38341,96.2,32.646667,13.1924,3.0,769.0516944444445,82.0,314.8308611111111,189.05997222222223,177.84352777777778,14.472656
52,650186623,12843267,2024-08-29 06:09:22.804000+00:00,2024-08-30 06:28:40.937000+00:00,2024-08-28 22:04:27.917000+00:00,2024-08-29 22:36:45.213000+00:00,+01:00,SCORED,11.50846,9640.296,68,162,1 days 00:32:17.296000,24.538137777777777,1204486903.0,12843267.0,2024-08-29 06:09:22.804000+00:00,2024-08-29 06:09:28.228000+00:00,SCORED,False,80.0,52.0,84.47537,97.55556,33.02,11.1386,2.0,781.8517777777778,88.0,414.1496666666667,133.78322222222224,158.61730555555556,14.824219
53,649429809,12843267,2024-08-28 07:23:49.596000+00:00,2024-08-29 06:09:27.962000+00:00,2024-08-27 22:43:22.739000+00:00,2024-08-28 22:04:27.917000+00:00,+01:00,SCORED,7.1615186,7789.8643,67,147,0 days 23:21:05.178000,23.351438333333334,1202920621.0,12843267.0,2024-08-28 07:23:49.596000+00:00,2024-08-28 07:23:54.587000+00:00,SCORED,False,54.0,56.0,73.05684,96.3,32.516666,,,846.7317222222222,94.0,472.62083333333334,125.77127777777778,189.05905555555555,14.824219
54,648515981,12843267,2024-08-27 05:52:02.045000+00:00,2024-08-28 09:25:53.173000+00:00,2024-08-26 21:48:04.284000+00:00,2024-08-27 22:43:22.739000+00:00,+01:00,SCORED,11.038129,9430.633,69,165,1 days 00:55:18.455000,24.921793055555554,1201104750.0,12843267.0,2024-08-27 05:52:02.045000+00:00,2024-08-27 05:52:07.181000+00:00,SCORED,False,78.0,55.0,84.01388,87.75,32.0,14.7554,3.0,790.6447222222222,87.0,338.8359722222222,199.4723611111111,153.80944444444444,14.707031
55,647809565,12843267,2024-08-26 08:30:04.673000+00:00,2024-08-27 05:52:07.183000+00:00,2024-08-25 22:29:49.670000+00:00,2024-08-26 21:48:04.284000+00:00,+01:00,SCORED,12.10735,9173.519,70,172,0 days 23:18:14.614000,23.304059444444444,1199594488.0,12843267.0,2024-08-26 08:30:04.673000+00:00,2024-08-26 08:30:20.887000+00:00,SCORED,False,67.0,56.0,78.69893,90.25,32.410343,20.6928,4.0,996.0779444444445,100.0,530.6425277777778,171.43422222222222,177.84491666666668,15.644531
56,646849116,12843267,2024-08-25 06:01:34.016000+00:00,2024-08-26 08:30:09.939000+00:00,2024-08-24 22:32:08.490000+00:00,2024-08-25 22:29:49.670000+00:00,+01:00,SCORED,8.797822,8491.389,70,152,0 days 23:57:41.180000,23.96143888888889,1197848229.0,12843267.0,2024-08-25 06:01:34.016000+00:00,2024-08-25 09:35:42.716000+00:00,SCORED,False,34.0,61.0,72.15342,97.833336,32.4,9.7512,2.0,1078.358861111111,98.0,501.5706944444444,201.07422222222223,176.24230555555556,16.65039
57,646079172,12843267,2024-08-24 06:28:39.431000+00:00,2024-08-25 06:01:39.157000+00:00,2024-08-23 22:00:22.765000+00:00,2024-08-24 22:32:08.490000+00:00,+01:00,SCORED,15.125944,11826.725,69,167,1 days 00:31:45.725000,24.529368055555555,1196293500.0,12843267.0,2024-08-24 06:28:39.431000+00:00,2024-08-24 06:28:44.331000+00:00,SCORED,False,91.0,53.0,93.93917,89.77778,32.651665,19.4707,3.0,825.1049444444444,86.0,344.447,191.46069444444444,189.86119444444444,14.121094
58,645263619,12843267,2024-08-23 05:46:39.164000+00:00,2024-08-24 06:28:44.750000+00:00,2024-08-22 21:29:59.884000+00:00,2024-08-23 22:00:22.765000+00:00,+01:00,SCORED,10.421777,9146.703,66,162,1 days 00:30:22.881000,24.506355833333334,1194687341.0,12843267.0,2024-08-23 05:46:39.164000+00:00,2024-08-23 05:46:44.313000+00:00,SCORED,False,86.0,51.0,89.51389,98.57143,32.3,14.443200000000001,3.0,805.8783333333333,88.0,332.45519444444443,196.24244444444443,225.10902777777778,13.9453125
59,644507451,12843267,2024-08-22 06:23:42.723000+00:00,2024-08-23 05:46:44.376000+00:00,2024-08-21 21:54:57.991000+00:00,2024-08-22 21:29:59.884000+00:00,+01:00,SCORED,11.499168,9352.88,68,164,0 days 23:35:01.893000,23.583859166666667,1193142261.0,12843267.0,2024-08-22 06:23:42.723000+00:00,2024-08-22 06:23:47.578000+00:00,SCORED,False,57.0,53.0,75.349625,95.6,32.9,8.6613,2.0,831.5408611111111,88.0,429.3888888888889,179.4463888888889,169.83311111111112,14.238281
60,643528389,12843267,2024-08-21 02:50:15.842000+00:00,2024-08-22 06:23:47.871000+00:00,2024-08-20 21:47:15.529000+00:00,2024-08-21 21:54:57.991000+00:00,+01:00,SCORED,10.280624,9039.212,68,154,1 days 00:07:42.462000,24.128461666666666,1191271788.0,12843267.0,2024-08-21 02:50:15.842000+00:00,2024-08-21 05:38:53.416000+00:00,SCORED,False,44.0,54.0,71.36209,96.0,32.6,17.4431,4.0,775.4344722222222,77.0,360.4931111111111,160.99483333333333,178.64483333333334,14.4140625
61,642842424,12843267,2024-08-20 05:35:34.457000+00:00,2024-08-21 02:50:21.053000+00:00,2024-08-19 22:16:58.523000+00:00,2024-08-20 21:47:15.529000+00:00,+01:00,SCORED,10.931251,9110.653,70,163,0 days 23:30:17.006000,23.50472388888889,1189763880.0,12843267.0,2024-08-20 05:35:34.457000+00:00,2024-08-20 05:35:39.438000+00:00,SCORED,False,45.0,54.0,72.35523,97.72222,32.5,9.6201,2.0,676.1250833333334,72.0,291.59711111111113,215.49558333333334,109.75044444444444,14.1796875
62,642093612,12843267,2024-08-19 06:38:50.992000+00:00,2024-08-20 05:35:39.620000+00:00,2024-08-18 21:36:34.122000+00:00,2024-08-19 22:16:58.523000+00:00,+01:00,SCORED,14.831209,11923.317,71,164,1 days 00:40:24.401000,24.67344472222222,1188198578.0,12843267.0,2024-08-19 06:38:50.992000+00:00,2024-08-19 06:38:55.875000+00:00,SCORED,False,66.0,51.0,83.37279,94.333336,32.98,20.876,4.0,871.5606111111111,93.0,454.9923888888889,198.67102777777777,163.42347222222222,14.238281
63,641779570,12843267,2024-08-18 17:35:02.861000+00:00,2024-08-19 06:38:56.145000+00:00,2024-08-17 22:11:03.428000+00:00,2024-08-18 21:36:34.122000+00:00,+01:00,SCORED,12.315692,9811.721,68,159,0 days 23:25:30.694000,23.425192777777777,1187536399.0,12843267.0,2024-08-18 17:35:02.861000+00:00,2024-08-18 17:35:08.158000+00:00,SCORED,False,76.0,53.0,89.26808,97.0,31.4,,,799.4671666666667,79.0,356.46,163.42419444444445,166.62916666666666,14.6484375
64,640430829,12843267,2024-08-17 05:51:08.817000+00:00,2024-08-18 17:35:08.048000+00:00,2024-08-16 22:05:42.357000+00:00,2024-08-17 22:11:03.428000+00:00,+01:00,SCORED,15.085239,11848.614,72,171,1 days 00:05:21.071000,24.08918638888889,1185017659.0,12843267.0,2024-08-17 05:51:08.817000+00:00,2024-08-17 07:15:10.199000+00:00,SCORED,False,73.0,55.0,85.28274,99.0,31.7,13.203,2.0,897.9974166666667,92.0,426.9849722222222,210.66102777777778,182.64655555555555,14.296875
65,639713097,12843267,2024-08-16 06:41:25.154000+00:00,2024-08-17 05:51:13.961000+00:00,2024-08-15 22:42:39.336000+00:00,2024-08-16 22:05:42.357000+00:00,+01:00,SCORED,12.43993,9834.03,70,166,0 days 23:23:03.021000,23.3841725,1183550924.0,12843267.0,2024-08-16 06:41:25.154000+00:00,2024-08-16 06:41:29.960000+00:00,SCORED,False,85.0,52.0,94.24565,96.85714,33.4,,,761.0375555555555,78.0,426.9815,140.19169444444444,116.15861111111111,14.238281
66,638875057,12843267,2024-08-15 05:46:30.850000+00:00,2024-08-16 06:41:30.250000+00:00,2024-08-14 22:05:07.940000+00:00,2024-08-15 22:42:39.336000+00:00,+01:00,SCORED,12.518707,9134.187,68,161,1 days 00:37:31.396000,24.625387777777778,1181903252.0,12843267.0,2024-08-15 05:46:30.850000+00:00,2024-08-15 05:46:35.830000+00:00,SCORED,False,65.0,54.0,82.26756,96.5,33.0,19.137,3.0,740.9853055555556,82.0,383.69683333333336,181.8495,131.37975,14.53125
67,637999484,12843267,2024-08-14 04:12:40.857000+00:00,2024-08-15 05:46:35.999000+00:00,2024-08-13 21:54:02.736000+00:00,2024-08-14 22:05:07.940000+00:00,+01:00,SCORED,10.756044,9093.169,67,169,1 days 00:11:05.204000,24.18477888888889,1180185767.0,12843267.0,2024-08-14 04:12:40.857000+00:00,2024-08-14 05:51:10.475000+00:00,SCORED,False,57.0,53.0,76.54363,96.75,33.1,8.8713,2.0,785.8500277777778,84.0,414.94202777777775,132.18194444444444,167.42894444444445,13.828125
68,637275813,12843267,2024-08-13 05:35:55.291000+00:00,2024-08-14 04:12:46.040000+00:00,2024-08-12 22:13:43.234000+00:00,2024-08-13 21:54:02.736000+00:00,+01:00,SCORED,14.292258,9963.288,74,171,0 days 23:40:19.502000,23.67208388888889,1178626382.0,12843267.0,2024-08-13 05:35:55.291000+00:00,2024-08-13 05:36:00.584000+00:00,SCORED,False,29.0,58.0,56.976974,97.25,33.10862,29.6532,5.0,723.3620555555556,90.0,369.3044722222222,189.03244444444445,127.37469444444444,15.527344
69,636402346,12843267,2024-08-12 04:19:33.306000+00:00,2024-08-13 05:36:00.456000+00:00,2024-08-11 21:17:53.388000+00:00,2024-08-12 22:13:43.234000+00:00,+01:00,SCORED,5.5361614,7925.4785,65,145,1 days 00:55:49.846000,24.93051277777778,1176902328.0,12843267.0,2024-08-12 04:19:33.306000+00:00,2024-08-12 06:36:02.262000+00:00,SCORED,False,84.0,53.0,93.83917,96.6,33.06333,4.0737,1.0,911.6186944444445,100.0,433.3641388888889,177.843,201.87730555555555,14.0625
70,635579183,12843267,2024-08-11 03:35:49.283000+00:00,2024-08-12 04:19:38.420000+00:00,2024-08-10 21:42:50.792000+00:00,2024-08-11 21:17:53.388000+00:00,+01:00,SCORED,12.594718,9335.326,68,174,0 days 23:35:02.596000,23.584054444444444,1175328907.0,12843267.0,2024-08-11 03:35:49.283000+00:00,2024-08-11 07:46:26.119000+00:00,SCORED,False,54.0,52.0,78.74442,97.5,33.184715,18.8137,3.0,982.12225,100.0,529.5273611111111,192.23755555555556,164.22552777777778,14.296875
71,634995027,12843267,2024-08-10 07:57:46.536000+00:00,2024-08-11 03:35:54.420000+00:00,2024-08-09 22:25:35.437000+00:00,2024-08-10 21:42:50.792000+00:00,+01:00,SCORED,9.874615,8609.722,65,163,0 days 23:17:15.355000,23.28759861111111,1174007882.0,12843267.0,2024-08-10 07:57:46.536000+00:00,2024-08-10 07:57:51.865000+00:00,SCORED,False,98.0,50.0,99.61112,95.7,32.605,,,928.4405833333333,100.0,460.60344444444445,233.91913888888888,136.1858611111111,14.4140625
72,634118379,12843267,2024-08-09 05:44:43.836000+00:00,2024-08-10 07:57:51.673000+00:00,2024-08-08 21:18:46.097000+00:00,2024-08-09 22:25:35.437000+00:00,+01:00,SCORED,13.201722,10583.714,67,162,1 days 01:06:49.340000,25.113705555555555,1172351040.0,12843267.0,2024-08-09 05:44:43.836000+00:00,2024-08-09 05:44:49.185000+00:00,SCORED,False,59.0,51.0,82.88556,93.42857,32.7,10.4118,2.0,826.7041666666667,96.0,387.73083333333335,211.4621111111111,153.00966666666667,14.121094
73,633404537,12843267,2024-08-08 06:42:05.066000+00:00,2024-08-09 05:44:48.970000+00:00,2024-08-07 21:28:49.947000+00:00,2024-08-08 21:18:46.097000+00:00,+01:00,SCORED,7.8260713,8217.5625,64,170,0 days 23:49:56.150000,23.83226388888889,1170887254.0,12843267.0,2024-08-08 06:42:05.066000+00:00,2024-08-08 06:42:10.069000+00:00,SCORED,False,59.0,52.0,83.97077,95.14286,32.866665,5.902,2.0,894.0155833333333,97.0,501.478,165.02661111111112,159.41830555555555,14.765625
74,632596904,12843267,2024-08-07 06:16:57.298000+00:00,2024-08-08 06:42:10.200000+00:00,2024-08-06 21:35:04.831000+00:00,2024-08-07 21:28:49.947000+00:00,+01:00,SCORED,11.567134,9670.922,66,160,0 days 23:53:45.116000,23.895865555555556,1169262061.0,12843267.0,2024-08-07 06:16:57.298000+00:00,2024-08-07 06:17:02.736000+00:00,SCORED,False,82.0,49.0,91.02343,98.0,32.256668,9.3003,2.0,812.2865277777778,89.0,354.85755555555556,237.1261111111111,160.22025,14.6875
75,631784032,12843267,2024-08-06 05:49:25.317000+00:00,2024-08-07 06:21:05.260000+00:00,2024-08-05 21:46:31.950000+00:00,2024-08-06 21:35:04.831000+00:00,+01:00,SCORED,6.336851,7857.5225,63,162,0 days 23:48:32.881000,23.80913361111111,1167607513.0,12843267.0,2024-08-06 05:49:25.317000+00:00,2024-08-06 05:49:30.964000+00:00,SCORED,False,83.0,50.0,91.399216,98.0,32.7,0.0085,1.0,788.253,82.0,420.54805555555555,197.07008333333334,116.1601388888889,14.326172
76,630959386,12843267,2024-08-05 05:08:11.352000+00:00,2024-08-06 05:49:30.470000+00:00,2024-08-04 21:22:28.468000+00:00,2024-08-05 21:46:31.950000+00:00,+01:00,SCORED,14.837567,11692.093,71,171,1 days 00:24:03.482000,24.40096722222222,1165958930.0,12843267.0,2024-08-05 05:08:11.352000+00:00,2024-08-05 05:08:16.482000+00:00,SCORED,False,71.0,53.0,86.930824,94.0,32.9,34.9137,6.0,748.9984166666667,81.0,354.8590277777778,189.0595277777778,153.00966666666667,14.916992
77,630239049,12843267,2024-08-04 06:44:05.610000+00:00,2024-08-05 05:08:16.492000+00:00,2024-08-03 22:14:49.039000+00:00,2024-08-04 21:22:28.468000+00:00,+01:00,SCORED,8.774578,8347.86,65,148,0 days 23:07:39.429000,23.127619166666666,1164547586.0,12843267.0,2024-08-04 06:44:05.610000+00:00,2024-08-04 06:44:10.392000+00:00,SCORED,False,66.0,52.0,87.4726,97.2,33.593334,6.460100000000001,2.0,833.91525,85.0,411.7370833333333,173.03583333333333,176.24202777777776,14.355469
78,629399731,12843267,2024-08-03 05:07:17.509000+00:00,2024-08-04 06:44:10.794000+00:00,2024-08-02 21:22:23.514000+00:00,2024-08-03 22:14:49.039000+00:00,+01:00,SCORED,13.836998,10750.116,69,166,1 days 00:52:25.525000,24.873756944444445,1162919148.0,12843267.0,2024-08-03 05:07:17.509000+00:00,2024-08-03 05:07:22.456000+00:00,SCORED,False,86.0,50.0,95.2529,96.3125,33.17,34.5151,7.0,764.24575,80.0,344.4699444444444,201.877,164.22566666666665,14.443359
79,628707276,12843267,2024-08-02 06:07:09.800000+00:00,2024-08-03 05:07:22.671000+00:00,2024-08-01 23:19:35.750000+00:00,2024-08-02 21:22:23.514000+00:00,+01:00,SCORED,7.1550565,7534.4775,63,156,0 days 22:02:47.764000,22.046601111111112,1161497824.0,12843267.0,2024-08-02 06:07:09.800000+00:00,2024-08-02 06:13:21.250000+00:00,SCORED,False,83.0,50.0,94.43341,97.0,32.733334,4.3389,1.0,670.4916666666667,72.0,340.44005555555555,153.81027777777777,124.1703611111111,14.355469
80,627955655,12843267,2024-08-01 06:15:29.295000+00:00,2024-08-02 06:07:14.983000+00:00,2024-07-31 22:14:35.771000+00:00,2024-08-01 23:19:35.750000+00:00,+01:00,SCORED,7.152249,8490.373,65,149,1 days 01:04:59.979000,25.0833275,1159978702.0,12843267.0,2024-08-01 06:15:29.295000+00:00,2024-08-01 06:15:34.531000+00:00,SCORED,False,70.0,54.0,87.3153,94.6,33.168335,12.5649,3.0,765.02125,79.0,467.8134166666667,80.91052777777777,157.81697222222223,15.390625
81,627114203,12843267,2024-07-31 05:03:18.557000+00:00,2024-08-01 07:45:06.496000+00:00,2024-07-30 21:33:13.451000+00:00,2024-07-31 22:14:35.771000+00:00,+01:00,SCORED,14.040257,11224.959,73,166,1 days 00:41:22.320000,24.689533333333333,1158317195.0,12843267.0,2024-07-31 05:03:18.557000+00:00,2024-07-31 05:03:23.816000+00:00,SCORED,False,56.0,55.0,80.23165,96.083336,33.2,39.0767,7.0,727.3703888888889,79.0,370.0806111111111,152.20969444444444,136.9881388888889,14.296875
82,626379633,12843267,2024-07-30 05:43:10.429000+00:00,2024-07-31 05:03:23.723000+00:00,2024-07-29 21:06:13.992000+00:00,2024-07-30 21:33:13.451000+00:00,+01:00,SCORED,9.940276,9097.371,67,144,1 days 00:26:59.459000,24.449849722222222,1156746492.0,12843267.0,2024-07-30 05:43:10.429000+00:00,2024-07-30 05:43:15.392000+00:00,SCORED,False,80.0,52.0,91.46527,98.0,32.8,18.3734,4.0,851.5707777777777,90.0,368.50638888888886,231.51844444444444,174.63986111111112,14.443359
83,625573241,12843267,2024-07-29 05:09:39.061000+00:00,2024-07-30 05:43:15.591000+00:00,2024-07-28 21:21:35.018000+00:00,2024-07-29 21:06:13.992000+00:00,+01:00,SCORED,13.98688,10784.528,71,159,0 days 23:44:38.974000,23.744159444444445,1155114766.0,12843267.0,2024-07-29 05:09:39.061000+00:00,2024-07-29 05:09:43.849000+00:00,SCORED,False,65.0,51.0,84.159935,96.333336,32.1,29.5454,5.0,761.8166666666667,87.0,404.528,124.97116666666666,140.99363888888888,14.4140625
84,624923140,12843267,2024-07-28 07:52:30.044000+00:00,2024-07-29 05:09:44.309000+00:00,2024-07-27 21:11:54.540000+00:00,2024-07-28 21:21:35.018000+00:00,+01:00,SCORED,12.317974,9252.781,67,180,1 days 00:09:40.478000,24.16124388888889,1153777025.0,12843267.0,2024-07-28 07:52:30.044000+00:00,2024-07-28 07:52:35.073000+00:00,SCORED,False,85.0,51.0,94.96678,97.85714,32.191494,14.6705,2.0,1062.388222222222,51.5,516.2798055555555,254.7498611111111,187.4568888888889,15.544433
85,624040057,12843267,2024-07-27 05:10:06.580000+00:00,2024-07-28 07:52:53.568000+00:00,2024-07-26 21:20:58.160000+00:00,2024-07-27 21:11:54.540000+00:00,+01:00,SCORED,13.070714,10059.967,72,179,0 days 23:50:56.380000,23.848994444444443,1152076599.0,12843267.0,2024-07-27 05:10:06.580000+00:00,2024-07-27 05:10:11.501000+00:00,SCORED,False,37.0,56.0,66.61567,95.875,33.556667,35.1958,7.0,762.6183055555556,80.0,371.6815,170.63361111111112,153.01038888888888,15.175781
86,623369392,12843267,2024-07-26 06:23:14.708000+00:00,2024-07-27 05:35:44.457000+00:00,2024-07-25 22:50:18.727000+00:00,2024-07-26 21:20:58.160000+00:00,+01:00,SCORED,9.99254,8502.087,65,161,0 days 22:30:39.433000,22.510953611111113,1150662851.0,12843267.0,2024-07-26 06:23:14.708000+00:00,2024-07-26 06:23:19.402000+00:00,SCORED,False,79.0,50.0,93.83866,96.75,32.23793,15.2881,4.0,720.9611388888889,78.0,387.70338888888887,131.38005555555554,135.38655555555556,14.4140625
87,622656890,12843267,2024-07-25 07:06:07.888000+00:00,2024-07-26 06:23:19.848000+00:00,2024-07-24 22:31:04.091000+00:00,2024-07-25 22:50:18.727000+00:00,+01:00,SCORED,10.142885,8988.91,69,156,1 days 00:19:14.636000,24.320732222222222,1149196702.0,12843267.0,2024-07-25 07:06:07.888000+00:00,2024-07-25 07:06:12.673000+00:00,SCORED,False,45.0,54.0,67.96295,94.75,32.2,30.9973,7.0,839.5240277777777,87.0,407.73277777777776,206.68266666666668,157.81636111111112,14.707031
88,621795336,12843267,2024-07-24 05:29:04.950000+00:00,2024-07-25 07:06:13.030000+00:00,2024-07-23 21:43:55.289000+00:00,2024-07-24 22:31:04.091000+00:00,+01:00,SCORED,13.772333,10805.038,71,163,1 days 00:47:08.802000,24.785778333333333,1147510221.0,12843267.0,2024-07-24 05:29:04.950000+00:00,2024-07-24 05:29:09.730000+00:00,SCORED,False,82.0,52.0,94.6419,97.0,33.0,34.3467,6.0,765.01525,80.0,393.3085,135.3858888888889,139.38975,14.4140625
89,621033264,12843267,2024-07-23 05:26:37.407000+00:00,2024-07-24 05:58:26.789000+00:00,2024-07-22 21:01:35.331000+00:00,2024-07-23 21:43:55.289000+00:00,+01:00,SCORED,11.507154,9808.366,68,160,1 days 00:42:19.958000,24.70554388888889,1145924124.0,12843267.0,2024-07-23 05:26:37.407000+00:00,2024-07-23 05:26:59.414000+00:00,SCORED,False,83.0,52.0,89.754,96.5,32.4,13.6294,3.0,833.1146388888889,91.0,361.26675,221.9045277777778,173.83844444444443,14.4140625
90,620261637,12843267,2024-07-22 05:19:12.736000+00:00,2024-07-23 05:26:42.574000+00:00,2024-07-21 21:15:58.673000+00:00,2024-07-22 21:01:35.331000+00:00,+01:00,SCORED,13.436333,10597.907,69,156,0 days 23:45:36.658000,23.76018277777778,1144348044.0,12843267.0,2024-07-22 05:19:12.736000+00:00,2024-07-22 05:19:17.700000+00:00,SCORED,False,93.0,50.0,99.73602,93.4,32.9,29.0587,6.0,788.2513055555555,95.0,370.08036111111113,223.5051388888889,132.98236111111112,14.72168
91,619641717,12843267,2024-07-21 08:37:38.140000+00:00,2024-07-22 05:19:17.871000+00:00,2024-07-20 21:32:43.228000+00:00,2024-07-21 21:15:58.673000+00:00,+01:00,SCORED,6.835507,7952.3545,63,161,0 days 23:43:15.445000,23.720956944444445,1143077979.0,12843267.0,2024-07-21 08:37:38.140000+00:00,2024-07-21 08:37:46.923000+00:00,SCORED,False,97.0,51.0,101.949326,91.0,33.0,5.925,2.0,1087.8675555555556,100.0,518.2848333333334,300.4138611111111,162.62325,14.355469
92,618739094,12843267,2024-07-20 05:04:57.657000+00:00,2024-07-21 08:37:43.322000+00:00,2024-07-19 21:14:25.747000+00:00,2024-07-20 21:32:43.228000+00:00,+01:00,SCORED,16.648888,12278.607,72,181,1 days 00:18:17.481000,24.304855833333335,1141368793.0,12843267.0,2024-07-20 05:04:57.657000+00:00,2024-07-20 05:05:02.875000+00:00,SCORED,False,90.0,51.0,82.91488,96.72727,33.1,45.4357,8.0,780.0823333333333,85.0,393.95297222222223,202.67775,126.57383333333334,14.003906
93,618040907,12843267,2024-07-19 05:35:31.545000+00:00,2024-07-20 05:05:12.073000+00:00,2024-07-18 21:11:30.515000+00:00,2024-07-19 21:14:25.747000+00:00,+01:00,SCORED,9.37246,8764.0625,69,153,1 days 00:02:55.232000,24.048675555555555,1139944006.0,12843267.0,2024-07-19 05:35:31.545000+00:00,2024-07-19 05:36:16.504000+00:00,SCORED,False,65.0,54.0,68.6878,95.80769,33.3,4.5613,3.0,833.9188888888889,87.0,418.1475,177.04341666666667,185.85555555555555,14.1015625
94,617326051,12843267,2024-07-18 06:06:37.586000+00:00,2024-07-19 05:35:36.732000+00:00,2024-07-17 22:37:01.505000+00:00,2024-07-18 21:11:30.515000+00:00,+01:00,SCORED,7.8772545,7886.6646,71,154,0 days 22:34:29.010000,22.574725,1138473027.0,12843267.0,2024-07-18 06:06:37.586000+00:00,2024-07-18 06:06:42.769000+00:00,SCORED,False,24.0,64.0,46.06025,94.75,32.56333,12.5262,3.0,724.1905555555555,71.0,388.52986111111113,74.50230555555555,169.03316666666666,14.956055
95,616516419,12843267,2024-07-17 05:10:18.686000+00:00,2024-07-18 06:06:42.739000+00:00,2024-07-16 21:35:56.611000+00:00,2024-07-17 22:37:01.505000+00:00,+01:00,SCORED,14.5675745,11558.024,73,167,1 days 01:01:04.894000,25.018026111111112,1136863674.0,12843267.0,2024-07-17 05:10:18.686000+00:00,2024-07-17 05:10:23.884000+00:00,SCORED,False,82.0,54.0,77.62033,92.75,32.4,29.7124,5.0,738.5845833333333,82.0,364.49797222222224,201.04908333333333,116.96077777777778,13.652344
